6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
7.0, 2.0, 2.0, 13.0, 13.0, 13.0, 13.0, 0.0, 0.0 
8.0, 2.0, 4.0, 13.0, 26.0, 13.0, 26.0, 0.0, 0.0 
9.0, 2.0, 6.0, 13.0, 39.0, 13.0, 39.0, 0.0, 0.0 
10.0, 2.0, 8.0, 13.0, 52.0, 13.0, 52.0, 0.0, 0.0 
11.0, 2.0, 10.0, 13.0, 65.0, 13.0, 65.0, 2.0, 2.0 
12.0, 1.0, 11.0, 14.0, 79.0, 14.0, 79.0, 1.0, 3.0 
13.0, 1.0, 12.0, 14.0, 93.0, 14.0, 93.0, 1.0, 4.0 
14.0, 1.0, 13.0, 14.0, 107.0, 14.0, 107.0, 1.0, 5.0 
15.0, 1.0, 14.0, 14.0, 121.0, 14.0, 121.0, 0.0, 5.0 
16.0, 1.0, 15.0, 14.0, 135.0, 14.0, 135.0, 1.0, 6.0 
17.0, 1.0, 16.0, 15.0, 150.0, 14.0, 149.0, 1.0, 7.0 
18.0, 1.0, 17.0, 14.0, 164.0, 14.0, 163.0, 1.0, 8.0 
19.0, 1.0, 18.0, 14.0, 178.0, 14.0, 177.0, 1.0, 9.0 
20.0, 1.0, 19.0, 3.0, 181.0, 14.0, 191.0, 1.0, 10.0 
21.0, 1.0, 20.0, 4.0, 185.0, 14.0, 205.0, 1.0, 11.0 
22.0, 1.0, 21.0, 4.0, 189.0, 14.0, 219.0, 1.0, 12.0 
23.0, 0.0, 21.0, 5.0, 194.0, 15.0, 234.0, 2.0, 14.0 
24.0, 1.0, 22.0, 4.0, 198.0, 14.0, 248.0, 1.0, 15.0 
25.0, 1.0, 23.0, 4.0, 202.0, 14.0, 262.0, 1.0, 16.0 
26.0, 0.0, 23.0, 4.0, 206.0, 14.0, 276.0, 1.0, 17.0 
27.0, 0.0, 23.0, 5.0, 211.0, 15.0, 291.0, 2.0, 19.0 
28.0, 0.0, 23.0, 6.0, 217.0, 15.0, 306.0, 2.0, 21.0 
29.0, 0.0, 23.0, 6.0, 223.0, 15.0, 321.0, 2.0, 23.0 
30.0, 0.0, 23.0, 6.0, 229.0, 15.0, 336.0, 2.0, 25.0 
31.0, 0.0, 23.0, 5.0, 234.0, 15.0, 351.0, 2.0, 27.0 
32.0, 13.0, 36.0, 5.0, 239.0, 15.0, 366.0, 1.0, 28.0 
33.0, 1.0, 37.0, 6.0, 245.0, 16.0, 382.0, 2.0, 30.0 
34.0, 1.0, 38.0, 6.0, 251.0, 16.0, 398.0, 2.0, 32.0 
35.0, 15.0, 53.0, 10.0, 261.0, 0.0, 398.0, 14.0, 46.0 
36.0, 15.0, 68.0, 0.0, 261.0, 0.0, 398.0, 0.0, 46.0 
37.0, 15.0, 83.0, 11.0, 272.0, 0.0, 398.0, 14.0, 60.0 
38.0, 15.0, 98.0, 12.0, 284.0, 0.0, 398.0, 14.0, 74.0 
39.0, 15.0, 113.0, 13.0, 297.0, 0.0, 398.0, 14.0, 88.0 
40.0, 15.0, 128.0, 0.0, 297.0, 0.0, 398.0, 14.0, 102.0 
41.0, 15.0, 143.0, 0.0, 297.0, 0.0, 398.0, 14.0, 116.0 
42.0, 15.0, 158.0, 0.0, 297.0, 0.0, 398.0, 14.0, 130.0 
43.0, 16.0, 174.0, 0.0, 297.0, 0.0, 398.0, 15.0, 145.0 
44.0, 16.0, 190.0, 0.0, 297.0, 0.0, 398.0, 15.0, 160.0 
